step,env,surface_profile,profile_seed,observation_mode,observation_dim,feature_index,feature_name,value
0,1,factory_prepolish_deep_defect,1000,spatial120,120,106,tile_over_fraction_x2_y1_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,107,tile_over_fraction_x2_y2_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,108,tile_over_fraction_x2_y3_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,109,tile_over_fraction_x2_y4_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,110,tile_over_fraction_x3_y0_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,111,tile_over_fraction_x3_y1_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,112,tile_over_fraction_x3_y2_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,113,tile_over_fraction_x3_y3_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,114,tile_over_fraction_x3_y4_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,115,tile_over_fraction_x4_y0_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,116,tile_over_fraction_x4_y1_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,117,tile_over_fraction_x4_y2_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,118,tile_over_fraction_x4_y3_norm,0.0
0,1,factory_prepolish_deep_defect,1000,spatial120,120,119,tile_over_fraction_x4_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,0,force_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,1,force_error_norm,-1.1555999517440796
0,2,factory_prepolish_deep_stress,1000,base14,14,2,force_delta_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,3,feed_cmd_norm,1.2699999809265137
0,2,factory_prepolish_deep_stress,1000,base14,14,4,path_progress,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,5,local_scratch_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,6,local_scratch_max_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,7,local_removal_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,8,local_clearcoat_margin_norm,1.0
0,2,factory_prepolish_deep_stress,1000,base14,14,9,previous_force_action,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,10,previous_feed_action,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,11,local_temperature_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,12,local_temperature_peak_norm,0.0
0,2,factory_prepolish_deep_stress,1000,base14,14,13,local_thermal_damage_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,0,force_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,1,force_error_norm,-1.1555999517440796
0,2,factory_prepolish_deep_stress,1000,global20,20,2,force_delta_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,3,feed_cmd_norm,1.2699999809265137
0,2,factory_prepolish_deep_stress,1000,global20,20,4,path_progress,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,5,local_scratch_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,6,local_scratch_max_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,7,local_removal_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,8,local_clearcoat_margin_norm,1.0
0,2,factory_prepolish_deep_stress,1000,global20,20,9,previous_force_action,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,10,previous_feed_action,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,11,local_temperature_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,12,local_temperature_peak_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,13,local_thermal_damage_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,14,inspection_pass_norm,0.0
0,2,factory_prepolish_deep_stress,1000,global20,20,15,gu_gap_norm,0.45116275548934937
0,2,factory_prepolish_deep_stress,1000,global20,20,16,ra_gap_norm,-0.4311148524284363
0,2,factory_prepolish_deep_stress,1000,global20,20,17,rz_gap_norm,-0.151111900806427
0,2,factory_prepolish_deep_stress,1000,global20,20,18,clearcoat_margin_norm,0.6292973160743713
0,2,factory_prepolish_deep_stress,1000,global20,20,19,center_edge_removal_delta_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,0,force_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,1,force_error_norm,-1.1555999517440796
0,2,factory_prepolish_deep_stress,1000,spatial120,120,2,force_delta_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,3,feed_cmd_norm,1.2699999809265137
0,2,factory_prepolish_deep_stress,1000,spatial120,120,4,path_progress,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,5,local_scratch_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,6,local_scratch_max_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,7,local_removal_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,8,local_clearcoat_margin_norm,1.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,9,previous_force_action,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,10,previous_feed_action,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,11,local_temperature_mean_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,12,local_temperature_peak_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,13,local_thermal_damage_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,14,inspection_pass_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,15,gu_gap_norm,0.45116275548934937
0,2,factory_prepolish_deep_stress,1000,spatial120,120,16,ra_gap_norm,-0.4311148524284363
0,2,factory_prepolish_deep_stress,1000,spatial120,120,17,rz_gap_norm,-0.151111900806427
0,2,factory_prepolish_deep_stress,1000,spatial120,120,18,clearcoat_margin_norm,0.6292973160743713
0,2,factory_prepolish_deep_stress,1000,spatial120,120,19,center_edge_removal_delta_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,20,tile_scratch_max_um_x0_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,21,tile_scratch_max_um_x0_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,22,tile_scratch_max_um_x0_y2_norm,0.588725209236145
0,2,factory_prepolish_deep_stress,1000,spatial120,120,23,tile_scratch_max_um_x0_y3_norm,0.5927065014839172
0,2,factory_prepolish_deep_stress,1000,spatial120,120,24,tile_scratch_max_um_x0_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,25,tile_scratch_max_um_x1_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,26,tile_scratch_max_um_x1_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,27,tile_scratch_max_um_x1_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,28,tile_scratch_max_um_x1_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,29,tile_scratch_max_um_x1_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,30,tile_scratch_max_um_x2_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,31,tile_scratch_max_um_x2_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,32,tile_scratch_max_um_x2_y2_norm,0.18659506738185883
0,2,factory_prepolish_deep_stress,1000,spatial120,120,33,tile_scratch_max_um_x2_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,34,tile_scratch_max_um_x2_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,35,tile_scratch_max_um_x3_y0_norm,0.12856973707675934
0,2,factory_prepolish_deep_stress,1000,spatial120,120,36,tile_scratch_max_um_x3_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,37,tile_scratch_max_um_x3_y2_norm,0.22587786614894867
0,2,factory_prepolish_deep_stress,1000,spatial120,120,38,tile_scratch_max_um_x3_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,39,tile_scratch_max_um_x3_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,40,tile_scratch_max_um_x4_y0_norm,0.14905403554439545
0,2,factory_prepolish_deep_stress,1000,spatial120,120,41,tile_scratch_max_um_x4_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,42,tile_scratch_max_um_x4_y2_norm,0.1634274572134018
0,2,factory_prepolish_deep_stress,1000,spatial120,120,43,tile_scratch_max_um_x4_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,44,tile_scratch_max_um_x4_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,45,tile_removal_mean_um_x0_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,46,tile_removal_mean_um_x0_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,47,tile_removal_mean_um_x0_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,48,tile_removal_mean_um_x0_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,49,tile_removal_mean_um_x0_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,50,tile_removal_mean_um_x1_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,51,tile_removal_mean_um_x1_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,52,tile_removal_mean_um_x1_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,53,tile_removal_mean_um_x1_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,54,tile_removal_mean_um_x1_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,55,tile_removal_mean_um_x2_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,56,tile_removal_mean_um_x2_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,57,tile_removal_mean_um_x2_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,58,tile_removal_mean_um_x2_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,59,tile_removal_mean_um_x2_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,60,tile_removal_mean_um_x3_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,61,tile_removal_mean_um_x3_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,62,tile_removal_mean_um_x3_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,63,tile_removal_mean_um_x3_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,64,tile_removal_mean_um_x3_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,65,tile_removal_mean_um_x4_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,66,tile_removal_mean_um_x4_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,67,tile_removal_mean_um_x4_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,68,tile_removal_mean_um_x4_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,69,tile_removal_mean_um_x4_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,70,tile_under_fraction_x0_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,71,tile_under_fraction_x0_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,72,tile_under_fraction_x0_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,73,tile_under_fraction_x0_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,74,tile_under_fraction_x0_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,75,tile_under_fraction_x1_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,76,tile_under_fraction_x1_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,77,tile_under_fraction_x1_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,78,tile_under_fraction_x1_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,79,tile_under_fraction_x1_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,80,tile_under_fraction_x2_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,81,tile_under_fraction_x2_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,82,tile_under_fraction_x2_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,83,tile_under_fraction_x2_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,84,tile_under_fraction_x2_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,85,tile_under_fraction_x3_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,86,tile_under_fraction_x3_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,87,tile_under_fraction_x3_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,88,tile_under_fraction_x3_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,89,tile_under_fraction_x3_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,90,tile_under_fraction_x4_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,91,tile_under_fraction_x4_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,92,tile_under_fraction_x4_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,93,tile_under_fraction_x4_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,94,tile_under_fraction_x4_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,95,tile_over_fraction_x0_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,96,tile_over_fraction_x0_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,97,tile_over_fraction_x0_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,98,tile_over_fraction_x0_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,99,tile_over_fraction_x0_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,100,tile_over_fraction_x1_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,101,tile_over_fraction_x1_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,102,tile_over_fraction_x1_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,103,tile_over_fraction_x1_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,104,tile_over_fraction_x1_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,105,tile_over_fraction_x2_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,106,tile_over_fraction_x2_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,107,tile_over_fraction_x2_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,108,tile_over_fraction_x2_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,109,tile_over_fraction_x2_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,110,tile_over_fraction_x3_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,111,tile_over_fraction_x3_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,112,tile_over_fraction_x3_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,113,tile_over_fraction_x3_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,114,tile_over_fraction_x3_y4_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,115,tile_over_fraction_x4_y0_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,116,tile_over_fraction_x4_y1_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,117,tile_over_fraction_x4_y2_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,118,tile_over_fraction_x4_y3_norm,0.0
0,2,factory_prepolish_deep_stress,1000,spatial120,120,119,tile_over_fraction_x4_y4_norm,0.0
1,0,factory_prepolish,1000,base14,14,0,force_mean_norm,0.0
1,0,factory_prepolish,1000,base14,14,1,force_error_norm,-1.1555999517440796
1,0,factory_prepolish,1000,base14,14,2,force_delta_norm,0.0
1,0,factory_prepolish,1000,base14,14,3,feed_cmd_norm,1.2699999809265137
1,0,factory_prepolish,1000,base14,14,4,path_progress,0.0003023809695150703
1,0,factory_prepolish,1000,base14,14,5,local_scratch_mean_norm,0.0
1,0,factory_prepolish,1000,base14,14,6,local_scratch_max_norm,0.0
1,0,factory_prepolish,1000,base14,14,7,local_removal_norm,0.0
1,0,factory_prepolish,1000,base14,14,8,local_clearcoat_margin_norm,1.0
1,0,factory_prepolish,1000,base14,14,9,previous_force_action,0.0
1,0,factory_prepolish,1000,base14,14,10,previous_feed_action,0.0
1,0,factory_prepolish,1000,base14,14,11,local_temperature_mean_norm,0.0
1,0,factory_prepolish,1000,base14,14,12,local_temperature_peak_norm,0.0
1,0,factory_prepolish,1000,base14,14,13,local_thermal_damage_norm,0.0
1,0,factory_prepolish,1000,global20,20,0,force_mean_norm,0.0
1,0,factory_prepolish,1000,global20,20,1,force_error_norm,-1.1555999517440796
1,0,factory_prepolish,1000,global20,20,2,force_delta_norm,0.0
1,0,factory_prepolish,1000,global20,20,3,feed_cmd_norm,1.2699999809265137
1,0,factory_prepolish,1000,global20,20,4,path_progress,0.0003023809695150703
1,0,factory_prepolish,1000,global20,20,5,local_scratch_mean_norm,0.0
1,0,factory_prepolish,1000,global20,20,6,local_scratch_max_norm,0.0
1,0,factory_prepolish,1000,global20,20,7,local_removal_norm,0.0
1,0,factory_prepolish,1000,global20,20,8,local_clearcoat_margin_norm,1.0
1,0,factory_prepolish,1000,global20,20,9,previous_force_action,0.0
1,0,factory_prepolish,1000,global20,20,10,previous_feed_action,0.0
1,0,factory_prepolish,1000,global20,20,11,local_temperature_mean_norm,0.0
1,0,factory_prepolish,1000,global20,20,12,local_temperature_peak_norm,0.0
1,0,factory_prepolish,1000,global20,20,13,local_thermal_damage_norm,0.0
1,0,factory_prepolish,1000,global20,20,14,inspection_pass_norm,0.0
1,0,factory_prepolish,1000,global20,20,15,gu_gap_norm,0.15575383603572845
1,0,factory_prepolish,1000,global20,20,16,ra_gap_norm,-0.4577276408672333
1,0,factory_prepolish,1000,global20,20,17,rz_gap_norm,-0.5515788793563843
1,0,factory_prepolish,1000,global20,20,18,clearcoat_margin_norm,0.6292973160743713
1,0,factory_prepolish,1000,global20,20,19,center_edge_removal_delta_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,0,force_mean_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,1,force_error_norm,-1.1555999517440796
1,0,factory_prepolish,1000,spatial120,120,2,force_delta_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,3,feed_cmd_norm,1.2699999809265137
1,0,factory_prepolish,1000,spatial120,120,4,path_progress,0.0003023809695150703
1,0,factory_prepolish,1000,spatial120,120,5,local_scratch_mean_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,6,local_scratch_max_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,7,local_removal_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,8,local_clearcoat_margin_norm,1.0
1,0,factory_prepolish,1000,spatial120,120,9,previous_force_action,0.0
1,0,factory_prepolish,1000,spatial120,120,10,previous_feed_action,0.0
1,0,factory_prepolish,1000,spatial120,120,11,local_temperature_mean_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,12,local_temperature_peak_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,13,local_thermal_damage_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,14,inspection_pass_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,15,gu_gap_norm,0.15575383603572845
1,0,factory_prepolish,1000,spatial120,120,16,ra_gap_norm,-0.4577276408672333
1,0,factory_prepolish,1000,spatial120,120,17,rz_gap_norm,-0.5515788793563843
1,0,factory_prepolish,1000,spatial120,120,18,clearcoat_margin_norm,0.6292973160743713
1,0,factory_prepolish,1000,spatial120,120,19,center_edge_removal_delta_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,20,tile_scratch_max_um_x0_y0_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,21,tile_scratch_max_um_x0_y1_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,22,tile_scratch_max_um_x0_y2_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,23,tile_scratch_max_um_x0_y3_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,24,tile_scratch_max_um_x0_y4_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,25,tile_scratch_max_um_x1_y0_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,26,tile_scratch_max_um_x1_y1_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,27,tile_scratch_max_um_x1_y2_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,28,tile_scratch_max_um_x1_y3_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,29,tile_scratch_max_um_x1_y4_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,30,tile_scratch_max_um_x2_y0_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,31,tile_scratch_max_um_x2_y1_norm,0.0
1,0,factory_prepolish,1000,spatial120,120,32,tile_scratch_max_um_x2_y2_norm,0.18659506738185883
